Date,Open,High,Low,Close,Adj Close,Volume,next1_Date,next2_Date,next1_Open,next2_Open,sma_200,sma_50,sma_200_pct,Volume_sma_20,atr,rsi,aroon,symbol,date,days,start
2023-09-07,24.5,25.6,24.5,24.87,24.87,1520200.0,2023-09-08,2023-09-11,24.72,25.13,18.71,21.82,0.5829103214890017,908160.0,3.65902694008846,69.0,65.0,oii,2023-09-07,5.0,2023-08-30
2023-09-07,24.48,25.14,24.3,25.1,25.1,1258800.0,2023-09-08,2023-09-11,25.29,25.39,16.41,21.48,0.5932038834951456,1158140.0,3.6653386454183265,65.0,80.0,rely,2023-09-07,1.0,2023-09-06
2023-09-07,66.48,68.71,65.89,68.42,68.42,3602400.0,2023-09-08,2023-09-11,68.33,68.41,40.09,54.02,0.6204527081649154,3655620.0,3.390821397252265,75.0,65.0,celh,2023-09-07,19.0,2023-08-10
2023-09-07,455.25,463.44,451.52,462.41,462.41,43333000.0,2023-09-08,2023-09-11,459.42,461.48,299.75,450.14,0.6527900308778121,63312000.0,4.424644795744037,53.0,40.0,nvda,2023-09-07,9.0,2023-08-24
2023-09-07,10.58,10.82,10.51,10.81,10.81,2998100.0,2023-09-08,2023-09-11,10.76,11.35,7.71,9.03,0.7562642369020502,1605675.0,2.7752081406105455,77.0,70.0,hlx,2023-09-07,6.0,2023-08-29
2023-09-07,20.55,20.77,20.43,20.57,20.57,7318100.0,2023-09-08,2023-09-11,20.71,21.13,14.58,18.09,0.7977805178791617,4096640.0,2.6737967914438507,70.0,45.0,fti,2023-09-07,9.0,2023-08-24
2023-09-07,11.59,11.82,11.47,11.7,11.7,3026100.0,2023-09-08,2023-09-11,11.73,12.65,8.91,11.2,0.9888392857142856,3403475.0,4.273504273504273,56.0,55.0,roiv,2023-09-07,1.0,2023-09-06
2023-09-07,26.74,27.0,25.91,26.86,26.86,2261100.0,2023-09-08,2023-09-11,26.71,27.2,16.64,20.54,1.4081041968162085,1858035.0,4.839910647803426,72.0,80.0,mnso,2023-09-07,10.0,2023-08-23
2023-09-07,93.4,93.4,90.5,92.44,92.44,1663300.0,2023-09-08,2023-09-11,92.32,92.85,83.68,91.67,0.5479097299297078,1490675.0,3.829511034184336,51.0,65.0,lscc,2023-09-07,0.0,2023-09-07
2023-09-07,38.16,39.77,37.81,39.6,39.6,6757300.0,2023-09-08,2023-09-11,39.33,38.18,19.23,31.02,0.5508064516129032,6260910.0,3.8636363636363633,72.0,50.0,vrt,2023-09-07,0.0,2023-09-07
2023-09-08,39.33,40.15,39.04,39.2,39.2,3862500.0,2023-09-11,2023-09-12,38.18,38.87,19.36,31.34,0.5663430420711975,5884920.0,3.775510204081632,70.0,50.0,vrt,2023-09-08,1.0,2023-09-07
2023-09-08,24.72,25.07,24.26,24.84,24.84,1243900.0,2023-09-11,2023-09-12,25.13,25.12,18.76,21.96,0.5871404399323181,891140.0,3.542673107890499,69.0,65.0,oii,2023-09-08,6.0,2023-08-30
2023-09-08,25.29,25.47,25.03,25.2,25.2,1643600.0,2023-09-11,2023-09-12,25.39,25.36,16.48,21.61,0.5999999999999999,1198320.0,3.5317460317460316,65.0,75.0,rely,2023-09-08,2.0,2023-09-06
2023-09-08,68.33,68.95,67.01,67.21,67.21,2687100.0,2023-09-11,2023-09-12,68.41,66.12,40.26,54.36,0.6220789685737307,3443700.0,3.347716113673561,71.0,70.0,celh,2023-09-08,20.0,2023-08-10
2023-09-08,459.42,466.06,452.71,455.72,455.72,47306900.0,2023-09-11,2023-09-12,461.48,447.38,301.26,451.03,0.6650638368429778,63213820.0,4.44571227946985,51.0,40.0,nvda,2023-09-08,10.0,2023-08-24
2023-09-08,10.76,10.99,10.68,10.9,10.9,3426500.0,2023-09-11,2023-09-12,11.35,11.38,7.73,9.11,0.7568181818181818,1706970.0,2.7522935779816513,78.0,85.0,hlx,2023-09-08,7.0,2023-08-29
2023-09-08,20.71,21.12,20.68,21.03,21.03,8620400.0,2023-09-11,2023-09-12,21.13,21.15,14.62,18.19,0.7960687960687958,4284685.0,2.615311459819306,72.0,55.0,fti,2023-09-08,10.0,2023-08-24
2023-09-08,11.73,12.62,11.73,12.6,12.6,10030000.0,2023-09-11,2023-09-12,12.65,11.39,8.95,11.25,1.0022371364653244,3770765.0,4.2063492063492065,64.0,70.0,roiv,2023-09-08,2.0,2023-09-06
2023-09-08,23.0,23.8,22.86,23.32,23.32,1044700.0,2023-09-11,2023-09-12,23.51,22.46,18.41,21.36,2.1362862010221466,1347730.0,4.459691252144083,58.0,55.0,imvt,2023-09-08,0.0,2023-09-08
2023-09-08,14.66,16.11,14.58,15.89,15.89,2866600.0,2023-09-11,2023-09-12,16.07,15.64,13.95,14.66,3.456869009584665,1324550.0,4.2164883574575205,56.0,45.0,vktx,2023-09-08,0.0,2023-09-08
2023-09-11,38.18,39.23,37.85,39.2,39.2,6528500.0,2023-09-12,2023-09-13,38.87,37.43,19.48,31.64,0.5798864557988646,5908870.0,3.8010204081632653,70.0,50.0,vrt,2023-09-11,2.0,2023-09-07
2023-09-11,25.39,25.64,24.97,25.32,25.32,1051100.0,2023-09-12,2023-09-13,25.36,25.42,16.56,21.74,0.6093294460641399,1163375.0,3.3175355450236963,66.0,50.0,rely,2023-09-11,3.0,2023-09-06
2023-09-11,68.41,68.41,66.27,66.48,66.48,2553000.0,2023-09-12,2023-09-13,66.12,66.88,40.44,54.7,0.6240963855421686,3369435.0,3.3844765342960286,69.0,70.0,celh,2023-09-11,21.0,2023-08-10
2023-09-11,11.35,11.35,10.9,11.19,11.19,4668200.0,2023-09-12,2023-09-13,11.38,11.0,7.76,9.19,0.7596371882086166,1887195.0,2.859696157283289,80.0,90.0,hlx,2023-09-11,8.0,2023-08-29
2023-09-11,21.13,21.26,20.9,20.98,20.98,6528300.0,2023-09-12,2023-09-13,21.15,21.41,14.67,18.28,0.7977941176470589,4440345.0,2.621544327931363,72.0,60.0,fti,2023-09-11,11.0,2023-08-24
2023-09-11,12.65,12.84,11.31,11.51,11.51,6629100.0,2023-09-12,2023-09-13,11.39,11.11,8.99,11.29,1.0202247191011238,3875940.0,5.039096437880104,52.0,75.0,roiv,2023-09-11,3.0,2023-09-06
2023-09-11,23.51,23.55,22.19,22.55,22.55,1073000.0,2023-09-12,2023-09-13,22.46,21.74,18.46,21.44,2.1288135593220336,1342980.0,4.656319290465632,54.0,55.0,imvt,2023-09-11,1.0,2023-09-08
2023-09-11,16.07,16.36,15.46,15.78,15.78,2351400.0,2023-09-12,2023-09-13,15.64,15.3,14.0,14.66,3.4585987261146496,1375420.0,4.3726235741444865,56.0,50.0,vktx,2023-09-11,1.0,2023-09-08
2023-09-11,56.61,57.77,56.26,57.65,57.65,1248000.0,2023-09-12,2023-09-13,57.5,57.97,41.83,50.93,1.1707317073170733,1464600.0,3.5039028620988724,61.0,50.0,edu,2023-09-11,0.0,2023-09-11
2023-09-11,27.2,28.23,27.11,28.13,28.13,2284000.0,2023-09-12,2023-09-13,28.15,27.9,16.82,20.96,1.4341534008683068,1903235.0,4.550302168503378,74.0,75.0,mnso,2023-09-11,0.0,2023-09-11
2023-09-12,38.87,39.71,37.31,37.62,37.62,5653700.0,2023-09-13,2023-09-14,37.43,37.97,19.6,31.9,0.5947925142392192,5894165.0,4.0669856459330145,62.0,50.0,vrt,2023-09-12,3.0,2023-09-07
2023-09-12,25.36,25.78,25.17,25.39,25.39,1830100.0,2023-09-13,2023-09-14,25.42,25.08,16.64,21.87,0.6186770428015567,1208225.0,3.2690035447026387,66.0,50.0,rely,2023-09-12,4.0,2023-09-06
2023-09-12,66.12,67.57,65.8,67.04,67.04,2911500.0,2023-09-13,2023-09-14,66.88,67.12,40.62,55.04,0.6267521025230276,3221925.0,3.266706443914081,70.0,70.0,celh,2023-09-12,22.0,2023-08-10
2023-09-12,11.38,11.48,10.97,11.0,11.0,3971200.0,2023-09-13,2023-09-14,11.0,11.03,7.78,9.26,0.7562076749435667,2017620.0,3.0000000000000004,75.0,95.0,hlx,2023-09-12,9.0,2023-08-29
2023-09-12,21.15,21.67,21.08,21.41,21.41,6185200.0,2023-09-13,2023-09-14,21.41,21.22,14.71,18.38,0.7960927960927964,4641630.0,2.6623073330219524,74.0,65.0,fti,2023-09-12,12.0,2023-08-24
2023-09-12,57.5,59.58,57.35,58.15,58.15,1397500.0,2023-09-13,2023-09-14,57.97,59.88,41.99,51.3,1.1722710812209005,1481675.0,3.5769561478933793,62.0,80.0,edu,2023-09-12,1.0,2023-09-11
2023-09-12,28.15,28.92,27.88,27.91,27.91,1791500.0,2023-09-13,2023-09-14,27.9,28.71,16.91,21.18,1.447178002894356,1923595.0,4.550340379792189,73.0,80.0,mnso,2023-09-12,1.0,2023-09-11
2023-09-12,15.64,15.93,14.99,15.18,15.18,1489700.0,2023-09-13,2023-09-14,15.3,15.17,14.06,14.64,3.4777070063694264,1383660.0,4.61133069828722,51.0,50.0,vktx,2023-09-12,2.0,2023-09-08
2023-09-12,96.48,98.72,95.62,97.03,97.03,1676400.0,2023-09-13,2023-09-14,97.65,97.29,63.65,82.21,1.0572074983839688,834390.0,2.700195815727095,80.0,80.0,wfrd,2023-09-12,0.0,2023-09-12
2023-09-12,62.26,62.69,57.54,57.82,57.82,1650000.0,2023-09-13,2023-09-14,57.14,56.09,28.57,55.04,2.7493438320209975,545195.0,5.672777585610516,58.0,15.0,mltx,2023-09-12,0.0,2023-09-12
2023-09-13,37.43,37.79,36.22,37.03,37.03,7073300.0,2023-09-14,2023-09-15,37.97,37.75,19.72,32.14,0.6111111111111109,5968210.0,4.212800432082096,60.0,50.0,vrt,2023-09-13,4.0,2023-09-07
2023-09-13,25.42,25.53,24.97,25.01,25.01,1340000.0,2023-09-14,2023-09-15,25.08,25.25,16.71,22.0,0.6270691333982474,1229690.0,3.2387045181927228,63.0,50.0,rely,2023-09-13,5.0,2023-09-06
2023-09-13,66.88,68.83,66.3,66.85,66.85,2846100.0,2023-09-14,2023-09-15,67.12,67.76,40.78,55.39,0.627944111776447,3066165.0,3.3059087509349294,69.0,70.0,celh,2023-09-13,23.0,2023-08-10
2023-09-13,11.0,11.1,10.77,10.84,10.84,1797800.0,2023-09-14,2023-09-15,11.03,10.77,7.8,9.33,0.7567567567567566,1997585.0,3.044280442804428,71.0,80.0,hlx,2023-09-13,10.0,2023-08-29
2023-09-13,21.41,21.43,20.55,20.79,20.79,14021500.0,2023-09-14,2023-09-15,21.22,20.65,14.76,18.46,0.7956204379562042,5068750.0,2.886002886002886,66.0,65.0,fti,2023-09-13,13.0,2023-08-24
2023-09-13,97.65,98.47,95.72,95.94,95.94,1345200.0,2023-09-14,2023-09-15,97.29,95.36,63.92,82.78,1.0619354838709678,876980.0,2.7725661872003338,76.0,80.0,wfrd,2023-09-13,1.0,2023-09-12
2023-09-13,27.9,28.16,27.46,28.15,28.15,1514200.0,2023-09-14,2023-09-15,28.71,29.92,17.0,21.39,1.460202604920405,1937435.0,4.440497335701599,73.0,80.0,mnso,2023-09-13,2.0,2023-09-11
2023-09-13,15.3,15.61,15.14,15.15,15.15,1190800.0,2023-09-14,2023-09-15,15.17,15.03,14.11,14.63,3.4936305732484074,1400630.0,4.554455445544554,51.0,50.0,vktx,2023-09-13,3.0,2023-09-08
2023-09-13,56.89,58.92,56.69,58.69,58.69,1733400.0,2023-09-14,2023-09-15,59.01,59.2,49.6,57.0,0.8472998137802608,912780.0,3.1521553927415233,56.0,85.0,rmbs,2023-09-13,0.0,2023-09-13
2023-09-13,70.87,71.44,67.47,68.1,68.1,1244100.0,2023-09-14,2023-09-15,69.0,68.76,47.34,62.12,1.0854625550660795,817280.0,3.8179148311306905,62.0,80.0,tdw,2023-09-13,0.0,2023-09-13
2023-09-14,37.97,39.24,37.92,38.44,38.44,6826000.0,2023-09-15,2023-09-18,37.75,37.47,19.84,32.42,0.6262295081967213,6037600.0,4.188345473465141,64.0,50.0,vrt,2023-09-14,5.0,2023-09-07
2023-09-14,67.12,68.19,66.46,67.31,67.31,2414700.0,2023-09-15,2023-09-18,67.76,65.93,40.93,55.75,0.628082736674622,3024750.0,3.268459367107414,70.0,70.0,celh,2023-09-14,24.0,2023-08-10
2023-09-14,25.08,25.63,25.08,25.25,25.25,1071000.0,2023-09-15,2023-09-18,25.25,26.16,16.78,22.13,0.635477582846004,1253630.0,3.207920792079208,64.0,50.0,rely,2023-09-14,6.0,2023-09-06
2023-09-14,11.03,11.11,10.85,10.89,10.89,1449400.0,2023-09-15,2023-09-18,10.77,10.86,7.83,9.4,0.7595505617977527,1985245.0,3.0303030303030303,71.0,80.0,hlx,2023-09-14,11.0,2023-08-29
2023-09-14,21.22,21.28,20.67,20.79,20.79,10749100.0,2023-09-15,2023-09-18,20.65,20.89,14.8,18.55,0.796116504854369,5375500.0,2.837902837902838,66.0,65.0,fti,2023-09-14,14.0,2023-08-24
2023-09-14,59.01,60.14,58.41,59.29,59.29,1753500.0,2023-09-15,2023-09-18,59.2,54.95,49.7,56.93,0.8475836431226769,959570.0,3.153988868274583,57.0,90.0,rmbs,2023-09-14,1.0,2023-09-13
2023-09-14,97.29,97.64,94.66,95.19,95.19,1519500.0,2023-09-15,2023-09-18,95.36,96.5,64.18,83.35,1.0669887278582935,925345.0,2.825927093182057,73.0,80.0,wfrd,2023-09-14,2.0,2023-09-12
2023-09-14,28.71,29.69,28.51,29.64,29.64,2576000.0,2023-09-15,2023-09-18,29.92,26.77,17.1,21.64,1.474674384949349,2022825.0,4.318488529014845,76.0,90.0,mnso,2023-09-14,3.0,2023-09-11
2023-09-14,50.66,51.69,50.17,50.74,50.74,1853400.0,2023-09-15,2023-09-18,50.92,52.13,45.5,46.17,1.4023231256599789,798230.0,3.567205360662199,61.0,55.0,akro,2023-09-14,0.0,2023-09-14
2023-09-14,17.19,18.06,17.12,17.73,17.73,1398700.0,2023-09-15,2023-09-18,17.76,17.35,15.07,16.91,2.186046511627907,776095.0,4.342921601804851,56.0,30.0,etnb,2023-09-14,0.0,2023-09-14
