start,symbol,Start_Datum,Start_Open,Ende_Datum,Ende_Open,Close,Volume,days,profit,sum
2023-06-08,bmea,2023-06-09,41.8,2023-06-13,40.15,41.8,1558600.0,1.0,-3.9473684210526288,45.54291431781263
2023-06-08,tmdx,2023-06-09,80.39,2023-06-13,82.5,80.01,1280800.0,1.0,2.624704565244433,48.16761888305707
2023-06-12,aldx,2023-06-13,10.69,2023-06-15,10.72,10.61,1230700.0,1.0,0.28063610851263926,48.448254991569705
2023-06-12,inta,2023-06-13,49.74,2023-06-14,48.54,48.47,1482900.0,0.0,-2.412545235223166,46.03570975634654
2023-06-12,etnb,2023-06-13,22.31,2023-06-16,20.89,21.19,1211800.0,2.0,-6.364858807709539,39.670850948637
2023-06-12,hlit,2023-06-13,18.04,2023-06-16,17.75,18.04,1041200.0,2.0,-1.6075388026607493,38.063312145976255
2023-06-13,imvt,2023-06-14,21.83,2023-06-15,21.24,21.79,1075500.0,0.0,-2.702702702702702,35.36060944327355
2023-06-13,elf,2023-06-14,102.13,2023-06-15,102.28,102.51,1308400.0,0.0,0.146871634191722,35.50748107746527
2023-06-14,fro,2023-06-15,15.32,2023-06-21,15.14,15.74,6127100.0,2.0,-1.174934725848562,34.33254635161671
2023-06-14,axsm,2023-06-15,80.9,2023-06-21,86.0,80.91,3263800.0,2.0,6.304079110012354,40.636625461629066
2023-06-14,vist,2023-06-15,22.58,2023-06-20,24.16,22.51,1168300.0,1.0,6.997342781222329,47.633968242851395
2023-06-15,sgml,2023-06-16,40.21,2023-06-20,38.64,39.63,1046400.0,0.0,-3.9045013678189506,43.72946687503244
2023-06-15,edu,2023-06-16,42.49,2023-06-21,39.0,42.0,1346100.0,1.0,-8.213697340550723,35.51576953448172
2023-06-16,etnb,2023-06-20,20.01,2023-06-22,18.95,20.01,3900400.0,1.0,-5.297351324337842,30.218418210143877
2023-06-16,aehr,2023-06-20,38.69,2023-06-21,39.38,39.4,1095700.0,0.0,1.7834065650038897,32.00182477514777
2023-06-16,akro,2023-06-20,54.45,2023-06-21,52.41,54.6,1501600.0,0.0,-3.7465564738292123,28.255268301318555
2023-06-16,elf,2023-06-20,105.54,2023-06-27,108.0,104.08,1508000.0,4.0,2.3308698123933995,30.586138113711954
2023-06-20,aldx,2023-06-21,5.55,2023-06-22,7.9,10.64,1683300.0,0.0,42.342342342342356,72.9284804560543
2023-06-20,ati,2023-06-21,40.13,2023-06-23,39.41,40.36,1523000.0,1.0,-1.7941689509095589,71.13431150514474
2023-06-20,extr,2023-06-21,24.45,2023-07-25,27.02,24.6,1630400.0,22.0,10.511247443762782,81.64555894890752
2023-06-20,manu,2023-06-21,22.53,2023-07-05,24.43,22.5,2378400.0,8.0,8.43320017754105,90.07875912644857
2023-06-20,celh,2023-06-21,47.0,2023-08-02,46.75,47.12,2856000.0,28.0,-0.5319148936170213,89.54684423283155
2023-06-21,fro,2023-06-22,15.08,2023-06-23,14.38,15.19,2667200.0,0.0,-4.641909814323602,84.90493441850795
2023-06-21,vist,2023-06-22,24.54,2023-06-23,23.24,24.75,1042400.0,0.0,-5.29747351263244,79.60746090587551
2023-06-22,hlit,2023-06-23,17.43,2023-06-26,16.65,17.78,1114300.0,0.0,-4.475043029259903,75.1324178766156
2023-06-22,etnb,2023-06-23,19.73,2023-06-28,18.39,20.07,1126900.0,2.0,-6.7916877850988335,68.34073009151678
2023-06-22,avdl,2023-06-23,14.29,2023-06-26,13.51,15.25,1597300.0,0.0,-5.45836249125262,62.88236760026415
2023-06-23,akro,2023-06-26,50.34,2023-06-27,45.33,50.83,3119900.0,0.0,-9.952324195470808,52.930043404793345
2023-06-23,aehr,2023-06-26,40.18,2023-06-27,38.3,39.95,4228500.0,0.0,-4.678944748631166,48.25109865616218
2023-06-23,belfb,2023-06-26,55.15,2023-06-27,54.15,55.48,1877200.0,0.0,-1.813236627379873,46.437862028782305
2023-06-26,tko,2023-06-27,105.48,2023-06-29,107.93,105.2,1034300.0,1.0,2.322715206674254,48.76057723545656
2023-06-26,caba,2023-06-27,13.95,2023-06-28,11.94,13.95,1155500.0,0.0,-14.408602150537634,34.35197508491893
2023-06-26,mltx,2023-06-27,47.21,2023-06-29,52.0,45.95,10435400.0,1.0,10.146155475534842,44.49813056045377
2023-06-26,wfrd,2023-06-27,65.25,2023-06-28,65.13,65.22,1014100.0,0.0,-0.18390804597701846,44.31422251447675
2023-06-27,vips,2023-06-28,16.54,2023-07-06,15.99,16.78,2126100.0,4.0,-3.325272067714625,40.98895044676212
2023-06-27,tgls,2023-06-28,51.12,2023-06-29,51.5,50.81,1025000.0,0.0,0.7433489827856075,41.73229942954772
2023-06-27,mnso,2023-06-28,17.2,2023-06-29,16.79,17.32,1112100.0,0.0,-2.383720930232559,39.34857849931517
2023-06-28,ati,2023-06-29,41.51,2023-07-14,46.45,41.59,1078900.0,9.0,11.900746807998084,51.24932530731325
2023-06-28,tcom,2023-06-29,34.4,2023-06-30,34.7,34.92,2523900.0,0.0,0.8720930232558264,52.12141833056908
2023-06-28,pr,2023-06-29,10.85,2023-07-11,11.15,10.76,9873200.0,6.0,2.7649769585253523,54.88639528909443
2023-06-28,atec,2023-06-29,18.03,2023-07-05,17.51,18.03,3268900.0,2.0,-2.8840820854131977,52.00231320368123
2023-06-29,wfrd,2023-06-30,66.23,2023-07-03,66.52,65.41,1529200.0,0.0,0.4378680356333867,52.44018123931462
2023-06-30,elf,2023-07-03,114.76,2023-07-05,113.64,114.23,2188100.0,0.0,-0.9759498082955773,51.464231431019044
2023-07-03,vtyx,2023-07-05,40.13,2023-07-07,36.95,40.3,3186700.0,1.0,-7.924246199850485,43.53998523116856
2023-07-03,avdl,2023-07-05,15.38,2023-07-07,14.9,15.12,1081900.0,1.0,-3.1209362808842678,40.41904895028429
2023-07-03,mlco,2023-07-05,12.63,2023-07-06,12.0,12.7,1180900.0,0.0,-4.988123515439436,35.43092543484486
2023-07-05,opra,2023-07-06,24.0,2023-07-17,19.92,23.46,3529900.0,6.0,-16.999999999999993,18.430925434844866
2023-07-05,elf,2023-07-06,113.54,2023-07-07,111.1,114.37,1336700.0,0.0,-2.1490223709705933,16.281903063874275
2023-07-06,atec,2023-07-07,17.22,2023-07-10,17.36,17.2,1129100.0,0.0,0.8130081300813042,17.09491119395558
2023-07-06,algm,2023-07-07,43.99,2023-07-10,44.06,43.7,1232500.0,0.0,0.1591270743350768,17.254038268290657
2023-07-06,manu,2023-07-07,24.21,2023-07-10,24.09,24.31,1336500.0,0.0,-0.4956629491945518,16.758375319096103
2023-07-07,tdw,2023-07-10,58.22,2023-07-11,59.0,58.61,2130200.0,0.0,1.3397457918241173,18.09812111092022
2023-07-07,aso,2023-07-10,55.58,2023-07-12,58.16,55.39,1374000.0,1.0,4.641957538682977,22.7400786496032
2023-07-07,wfrd,2023-07-10,69.97,2023-07-11,71.98,69.62,1007400.0,0.0,2.872659711304852,25.61273836090805
2023-07-10,avdl,2023-07-11,16.03,2023-07-12,15.71,15.99,1052900.0,0.0,-1.996257018091081,23.616481342816968
2023-07-10,edu,2023-07-11,44.12,2023-07-14,45.73,44.3,2523300.0,2.0,3.6491387126019936,27.26562005541896
2023-07-10,smci,2023-07-11,275.17,2023-08-10,265.42,269.93,2511200.0,21.0,-3.543264163971363,23.7223558914476
2023-07-11,rmbs,2023-07-12,62.04,2023-07-13,61.76,61.14,1100900.0,0.0,-0.4513217279174744,23.271034163530125
2023-07-11,wfrd,2023-07-12,75.48,2023-07-13,74.46,74.63,1041000.0,0.0,-1.3513513513513649,21.91968281217876
2023-07-12,aehr,2023-07-13,40.32,2023-07-21,48.45,39.89,1403900.0,5.0,20.16369047619048,42.083373288369245
2023-07-12,vist,2023-07-13,26.8,2023-07-20,26.9,26.69,1216300.0,4.0,0.37313432835820104,42.45650761672744
2023-07-13,mnso,2023-07-14,19.33,2023-07-17,18.74,19.4,1099700.0,0.0,-3.05225038799793,39.40425722872951
2023-07-13,fslr,2023-07-14,198.31,2023-07-17,192.0,196.95,1375700.0,0.0,-3.1818869446825686,36.222370284046946
2023-07-14,edu,2023-07-17,44.76,2023-07-18,44.93,45.65,1740500.0,0.0,0.3798033958891906,36.602173679936136
2023-07-14,tdw,2023-07-17,59.6,2023-07-18,59.61,59.8,1393700.0,0.0,0.01677852348992955,36.61895220342607
2023-07-14,mod,2023-07-17,37.41,2023-07-18,37.21,37.69,1018300.0,0.0,-0.5346164127238593,36.08433579070221
2023-07-17,fro,2023-07-18,15.15,2023-07-20,15.02,15.15,1391200.0,1.0,-0.8580858085808633,35.22624998212135
2023-07-17,fslr,2023-07-18,206.27,2023-08-03,193.57,206.71,2568700.0,11.0,-6.156978717215308,29.069271264906043
2023-07-17,imvt,2023-07-18,23.77,2023-07-21,23.07,23.13,3699000.0,2.0,-2.9448885149347888,26.124382749971254
2023-07-18,tdw,2023-07-19,59.84,2023-07-21,58.52,60.7,1085500.0,1.0,-2.205882352941177,23.918500397030076
2023-07-19,hrow,2023-07-20,22.18,2023-07-21,21.4,21.53,3442900.0,0.0,-3.5166816952209254,20.40181870180915
2023-07-19,elf,2023-07-20,113.04,2023-07-21,114.8,113.63,1268900.0,0.0,1.5569709837225678,21.95878968553172
2023-07-20,agi,2023-07-21,12.42,2023-07-26,12.37,12.48,3045800.0,2.0,-0.40257648953301695,21.5562131959987
2023-07-20,mlco,2023-07-21,13.07,2023-08-04,12.75,12.96,1619700.0,9.0,-2.448355011476666,19.107858184522037
2023-07-20,vips,2023-07-21,16.96,2023-08-14,16.51,16.72,1523200.0,15.0,-2.6533018867924483,16.45455629772959
2023-07-20,algm,2023-07-21,50.58,2023-08-02,45.0,49.63,1949700.0,7.0,-11.032028469750886,5.422527827978703
2023-07-20,roiv,2023-07-21,11.15,2023-08-07,11.76,11.13,4217900.0,10.0,5.470852017937214,10.893379845915916
2023-07-24,imvt,2023-07-25,21.64,2023-07-26,21.63,21.87,1181400.0,0.0,-0.04621072088725306,10.847169125028664
2023-07-25,elf,2023-07-26,113.36,2023-07-27,114.0,114.1,1577000.0,0.0,0.5645730416372623,11.411742166665926
2023-07-25,aehr,2023-07-26,51.0,2023-07-27,52.82,51.88,1587800.0,0.0,3.5686274509803924,14.980369617646318
2023-07-26,edu,2023-07-27,52.8,2023-08-16,50.0,51.51,3641200.0,13.0,-5.303030303030297,9.67733931461602
2023-07-26,ypf,2023-07-27,15.39,2023-08-03,14.26,15.4,1010800.0,4.0,-7.342430149447699,2.3349091651683214
2023-08-01,extr,2023-08-02,28.05,2023-08-18,27.14,27.85,3372600.0,11.0,-3.2442067736185387,-0.9092976084502173
2023-08-01,aehr,2023-08-02,52.5,2023-08-03,49.33,53.69,1145400.0,0.0,-6.038095238095241,-6.947392846545458
2023-08-02,mnso,2023-08-03,20.5,2023-08-04,20.81,20.11,1448700.0,0.0,1.5121951219512133,-5.435197724594245
2023-08-02,wfrd,2023-08-03,83.66,2023-08-04,84.0,82.88,1187200.0,0.0,0.40640688501076194,-5.028790839583483
2023-08-02,elf,2023-08-03,133.2,2023-08-09,130.81,133.19,4262900.0,3.0,-1.794294294294284,-6.8230851338777665
2023-08-03,tdw,2023-08-04,64.8,2023-08-07,64.6,64.75,1223700.0,0.0,-0.3086419753086464,-7.1317271091864125
2023-08-03,tnk,2023-08-04,44.46,2023-08-07,43.88,44.08,1010500.0,0.0,-1.3045434098065638,-8.436270518992977
2023-08-03,mod,2023-08-04,43.02,2023-08-08,43.87,43.24,1630700.0,1.0,1.9758251975825063,-6.460445321410471
2023-08-04,pbf,2023-08-07,45.58,2023-08-31,47.61,45.24,2703200.0,17.0,4.4537077665642855,-2.006737554846185
2023-08-04,fro,2023-08-07,17.42,2023-09-06,16.67,17.24,1546200.0,20.0,-4.305396096440872,-6.312133651287057
2023-08-04,mlco,2023-08-07,13.05,2023-08-08,12.77,12.86,2067900.0,0.0,-2.145593869731809,-8.457727521018867
2023-08-07,mnso,2023-08-08,20.0,2023-08-09,20.45,20.52,1151000.0,0.0,2.2499999999999964,-6.207727521018871
2023-08-07,tdw,2023-08-08,57.3,2023-08-09,64.06,62.48,1114700.0,0.0,11.797556719022698,5.589829198003827
2023-08-08,strl,2023-08-09,75.0,2023-08-11,80.11,75.58,1609600.0,1.0,6.813333333333333,12.40316253133716
2023-08-08,parr,2023-08-09,35.32,2023-08-17,34.81,35.06,1435300.0,5.0,-1.443941109852769,10.95922142148439
2023-08-08,imvt,2023-08-09,20.79,2023-08-10,20.82,21.77,1083700.0,0.0,0.14430014430014976,11.10352156578454
2023-08-09,tdw,2023-08-10,64.15,2023-08-11,62.92,64.47,1130500.0,0.0,-1.9173811379579173,9.186140427826622
2023-08-09,mod,2023-08-10,46.78,2023-08-11,45.7,46.86,1077800.0,0.0,-2.3086789226164988,6.877461505210123
2023-08-10,elf,2023-08-11,132.93,2023-08-14,133.75,133.22,1116200.0,0.0,0.6168660197096164,7.494327524919739
2023-08-10,celh,2023-08-11,57.57,2023-09-21,59.41,57.66,6925500.0,27.0,3.1961090845926634,10.690436609512403
2023-08-10,imvt,2023-08-11,22.44,2023-08-14,22.05,22.32,1143900.0,0.0,-1.7379679144385052,8.952468695073899
2023-08-11,rely,2023-08-14,23.65,2023-08-15,23.07,23.79,1750000.0,0.0,-2.4524312896405847,6.500037405433314
2023-08-11,arry,2023-08-14,23.13,2023-08-17,20.75,23.59,5040700.0,2.0,-10.289667099005618,-3.7896296935723033
2023-08-11,mnso,2023-08-14,18.93,2023-08-17,20.6,19.12,1425000.0,2.0,8.821975699947183,5.03234600637488
2023-08-14,manu,2023-08-15,23.87,2023-08-17,23.19,24.18,2267300.0,1.0,-2.848764139086718,2.1835818672881615
2023-08-15,ge,2023-08-16,90.77,2023-08-17,90.97,90.86,4276614.0,0.0,0.22033711578715748,2.403918983075319
2023-08-16,phm,2023-08-17,82.95,2023-08-18,78.14,82.56,2196100.0,0.0,-5.798673899939725,-3.3947549168644064
2023-08-16,tcom,2023-08-17,40.04,2023-08-21,37.43,39.35,3879800.0,1.0,-6.518481518481517,-9.913236435345922
2023-08-16,nvo,2023-08-17,92.89,2023-09-01,93.96,92.32,3158200.0,10.0,1.1519000968887858,-8.761336338457136
2023-08-16,tdw,2023-08-17,62.08,2023-08-21,61.57,61.09,1004900.0,1.0,-0.8215206185566978,-9.582856957013833
2023-08-16,vrt,2023-08-17,33.79,2023-09-06,39.2,33.74,5438200.0,12.0,16.010654039656714,6.427797082642881
2023-08-17,chx,2023-08-18,34.51,2023-08-22,35.38,34.91,1039900.0,1.0,2.521008403361358,8.94880548600424
2023-08-17,edu,2023-08-18,50.13,2023-08-24,55.33,51.88,1455900.0,3.0,10.373030121683612,19.321835607687852
2023-08-18,extr,2023-08-21,28.25,2023-08-24,28.65,28.17,1765100.0,2.0,1.4159292035398179,20.73776481122767
2023-08-18,mod,2023-08-21,41.65,2023-08-22,43.0,41.29,1075100.0,0.0,3.2412965186074465,23.979061329835115
2023-08-21,ftai,2023-08-22,35.25,2023-08-24,36.35,34.94,1293200.0,1.0,3.120567375886529,27.099628705721646
2023-08-21,rely,2023-08-22,25.0,2023-08-25,24.47,24.45,1472500.0,2.0,-2.1200000000000045,24.97962870572164
2023-08-21,idya,2023-08-22,26.91,2023-08-23,28.03,26.92,1120300.0,0.0,4.162021553325905,29.141650259047545
2023-08-22,mod,2023-08-23,44.87,2023-08-24,46.3,44.56,1007100.0,0.0,3.186984622242032,32.328634881289574
2023-08-23,parr,2023-08-24,35.68,2023-08-25,36.06,35.82,1364200.0,0.0,1.0650224215246709,33.39365730281425
2023-08-23,elf,2023-08-24,125.12,2023-08-25,120.38,124.83,1262100.0,0.0,-3.7883631713555057,29.60529413145874
2023-08-23,manu,2023-08-24,23.26,2023-08-25,23.46,23.38,1750500.0,0.0,0.8598452278589822,30.465139359317725
2023-08-23,mnso,2023-08-24,23.55,2023-09-11,27.2,23.31,1951900.0,10.0,15.498938428874729,45.964077788192455
2023-08-24,fti,2023-08-25,18.22,2023-10-04,19.68,18.03,2893500.0,26.0,8.013172338090016,53.97725012628247
2023-08-24,mpc,2023-08-25,144.26,2023-08-29,142.88,143.6,2888200.0,1.0,-0.9566061278247576,53.020643998457714
2023-08-24,ypf,2023-08-25,14.83,2023-08-28,14.85,14.69,1125700.0,0.0,0.13486176668914074,53.155505765146856
2023-08-24,nvda,2023-08-25,470.12,2023-09-12,447.38,471.63,115604400.0,10.0,-4.837062877563177,48.31844288758368
2023-08-25,rely,2023-08-28,25.0,2023-08-30,24.38,24.9,1359700.0,1.0,-2.480000000000004,45.838442887583675
2023-08-28,ypf,2023-08-29,14.96,2023-08-31,14.73,14.9,1722800.0,1.0,-1.5374331550802167,44.30100973250346
2023-08-29,hlx,2023-08-30,10.2,2023-10-04,10.46,10.12,2036600.0,23.0,2.5490196078431526,46.85002934034661
2023-08-30,oii,2023-08-31,23.06,2023-09-12,25.12,23.03,1272500.0,6.0,8.933217692974859,55.783247033321466
2023-08-30,elf,2023-08-31,136.6,2023-09-01,139.1,136.69,1572800.0,0.0,1.8301610541727673,57.613408087494236
2023-08-31,mod,2023-09-01,47.88,2023-09-05,48.59,47.59,1261400.0,0.0,1.4828738512949056,59.09628193878914
2023-08-31,imvt,2023-09-01,22.93,2023-09-06,22.72,22.71,2189600.0,1.0,-0.9158307893589221,58.18045114943022
2023-09-01,edu,2023-09-05,57.17,2023-09-08,53.96,58.16,1933400.0,2.0,-5.614832954346687,52.56561819508353
2023-09-05,akro,2023-09-06,49.8,2023-09-07,49.52,49.97,1261300.0,0.0,-0.5622489959839239,52.00336919909961
2023-09-05,tdw,2023-09-06,67.5,2023-09-07,67.62,67.97,1067200.0,0.0,0.1777777777777845,52.18114697687739
2023-09-05,mod,2023-09-06,46.49,2023-09-07,45.1,46.22,1029100.0,0.0,-2.989890298989031,49.19125667788836
2023-09-06,rely,2023-09-07,24.48,2023-09-22,25.06,24.98,1153700.0,10.0,2.369281045751627,51.56053772363999
2023-09-06,wfrd,2023-09-07,92.1,2023-09-08,93.39,92.66,1676700.0,0.0,1.4006514657980524,52.961189189438045
2023-09-06,roiv,2023-09-07,11.59,2023-09-13,11.11,11.79,2246900.0,3.0,-4.141501294219158,48.819687895218884
2023-09-07,lscc,2023-09-08,92.32,2023-09-11,92.85,92.44,1663300.0,0.0,0.574090121317159,49.39377801653605
2023-09-07,vrt,2023-09-08,39.33,2023-09-26,36.5,39.6,6757300.0,11.0,-7.195525044495292,42.198252972040756
2023-09-08,vktx,2023-09-11,16.07,2023-09-15,15.03,15.89,2866600.0,3.0,-6.471686372121972,35.72656659991878
2023-09-08,imvt,2023-09-11,23.51,2023-09-13,21.74,23.32,1044700.0,1.0,-7.528711186729065,28.197855413189718
2023-09-11,edu,2023-09-12,57.5,2023-09-14,59.88,57.65,1248000.0,1.0,4.139130434782613,32.33698584797233
2023-09-11,mnso,2023-09-12,28.15,2023-09-29,26.45,28.13,2284000.0,12.0,-6.039076376554172,26.29790947141816
2023-09-12,mltx,2023-09-13,57.14,2023-09-14,56.09,57.82,1650000.0,0.0,-1.8375918795939745,24.460317591824182
2023-09-12,wfrd,2023-09-13,97.65,2023-09-26,89.86,97.03,1676400.0,8.0,-7.977470558115725,16.48284703370846
2023-09-13,rmbs,2023-09-14,59.01,2023-09-18,54.95,58.69,1733400.0,1.0,-6.880189798339257,9.602657235369204
2023-09-13,tdw,2023-09-14,69.0,2023-09-15,68.76,68.1,1244100.0,0.0,-0.34782608695651435,9.25483114841269
2023-09-14,etnb,2023-09-15,17.76,2023-09-19,17.09,17.73,1398700.0,1.0,-3.772522522522532,5.482308625890157
2023-09-14,akro,2023-09-15,50.92,2023-09-20,51.11,50.74,1853400.0,2.0,0.3731343283582045,5.855442954248362
2023-09-15,imvt,2023-09-18,21.98,2023-09-20,21.89,21.81,1365000.0,1.0,-0.4094631483166508,5.445979805931711
2023-09-18,edu,2023-09-19,56.68,2023-09-20,56.35,57.17,1309900.0,0.0,-0.5822159491884232,4.8637638567432875
2023-09-19,pdd,2023-09-20,97.19,2023-09-28,93.89,98.35,4459500.0,5.0,-3.3954110505195976,1.46835280622369
2023-09-19,sgml,2023-09-20,38.46,2023-09-25,34.44,38.45,1143900.0,2.0,-10.452418096723877,-8.984065290500187
2023-09-19,tdw,2023-09-20,66.0,2023-09-21,66.63,65.53,1191600.0,0.0,0.9545454545454477,-8.029519835954739
2023-09-20,agi,2023-09-21,12.4,2023-09-22,12.63,12.7,2379900.0,0.0,1.8548387096774226,-6.174681126277316
2023-09-20,akro,2023-09-21,48.23,2023-09-22,48.46,48.6,1161200.0,0.0,0.4768816089570889,-5.697799517320227
2023-09-21,coty,2023-09-22,12.38,2023-09-27,11.58,12.27,5333400.0,2.0,-6.462035541195482,-12.15983505851571
2023-09-21,arry,2023-09-22,25.04,2023-09-26,22.77,24.78,2612800.0,1.0,-9.06549520766773,-21.22533026618344
2023-09-21,anf,2023-09-22,49.62,2023-09-27,53.27,49.32,1161800.0,2.0,7.355904877065711,-13.86942538911773
2023-09-22,edu,2023-09-25,53.6,2023-10-03,57.23,55.27,1202200.0,5.0,6.772388059701484,-7.097037329416246
2023-09-25,mpc,2023-09-26,152.88,2023-10-04,144.85,154.2,2123700.0,5.0,-5.252485609628468,-12.349522939044714
